"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ACER","Acer Therapeutics Inc.","19.27","144475533.91","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/acer",
"ACET","Aceto Corporation","7.03","216260726.5","n/a","n/a","Health Care","Other Pharmaceuticals","https://www.nasdaq.com/symbol/acet",
"AKAO","Achaogen, Inc.","12.39","554147321.91","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/akao",
"ACHV","Achieve Life Sciences, Inc. ","1.36","17337187.52","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/achv",
"ACHN","Achillion Pharmaceuticals, Inc.","3.68","507451712.16","n/a","2006","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/achn",
"ACRS","Aclaris Therapeutics, Inc.","17.62","544484289.04","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/acrs",
"ACOR","Acorda Therapeutics, Inc.","23.35","1095436459.45","n/a","2006","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/acor",
"ATNM","Actinium Pharmaceuticals, Inc.","0.375","41324497.5","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/atnm",
"ADMS","Adamas Pharmaceuticals, Inc.","24.11","646322098.31","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/adms",
"ADMP","Adamis Pharmaceuticals Corporation","3.7","123540817","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/admp",
"ADAP","Adaptimmune Therapeutics plc","12.45","807937720.2","64894596","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/adap",
"ADUS","Addus HomeCare Corporation","52.5","610621620","n/a","2009","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/adus",
"ADMA","ADMA Biologics Inc","5.2","235649668.8","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/adma",
"ADRO","Aduro Biotech, Inc.","7.2","583246699.2","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/adro",
"ADXS","Advaxis, Inc.","1.73","90502958.77","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/adxs",
"ADXSW","Advaxis, Inc.","0.37","0","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/adxsw",
"ADVM","Adverum Biotechnologies, Inc.","6.45","401348728.05","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/advm",
"AGLE","Aeglea BioTherapeutics, Inc.","9.62","160811152.32","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/agle",
"AERI","Aerie Pharmaceuticals, Inc.","53.55","2114844795","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/aeri",
"AEZS","AEterna Zentaris Inc.","1.44","23674694.4","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aezs",
"AET","Aetna Inc.","172.93","56571674998.17","n/a","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/aet",
"GNMX","Aevi Genomic Medicine, Inc.","1.78","105620331.7","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/gnmx",
"AFMD","Affimed N.V.","2.175","135698397.9","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/afmd",
"AGEN","Agenus Inc.","4.65","476889106.05","n/a","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/agen",
"AGRX","Agile Therapeutics, Inc.","2.95","101032390.6","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/agrx",
"AGIO","Agios Pharmaceuticals, Inc.","87.33","5006344291.53","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/agio",
"ALRN","Aileron Therapeutics, Inc.","6.89","101519898.87","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alrn",
"AIMT","Aimmune Therapeutics, Inc.","31.49","1821715268.04","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aimt",
"AKTX","Akari Therapeutics Plc","2.09","31785507.93","15208377","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aktx",
"AKCA","Akcea Therapeutics, Inc.","23.18","1546572172.98","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/akca",
"AKBA","Akebia Therapeutics, Inc.","9.77","472342090.67","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/akba",
"AKER","Akers Biosciences Inc","0.5545","45454563.038","n/a","2014","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/aker",
"AKRX","Akorn, Inc.","18.43","2308508202.11","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/akrx",
"ALBO","Albireo Pharma, Inc.","33.94","403789135.24","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/albo",
"ALDR","Alder BioPharmaceuticals, Inc.","14.7","997318854","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aldr",
"ALDX","Aldeyra Therapeutics, Inc.","7.1","139620939.1","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aldx",
"ALXN","Alexion Pharmaceuticals, Inc.","111.38","24766269570.22","n/a","1996","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alxn",
"ALGN","Align Technology, Inc.","261.72","20975282183.88","n/a","2001","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/algn",
"ALIM","Alimera Sciences, Inc.","1.1","90103323.2","n/a","2010","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alim",
"ALKS","Alkermes plc","42.53","6592203077.44","n/a","1991","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alks",
"ALNA","Allena Pharmaceuticals, Inc.","13.42","277734361.52","n/a","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/alna",
"AGN","Allergan plc.","164.37","53845473053.19","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/agn",
"AHPI","Allied Healthcare Products, Inc.","2.55","10234519.35","n/a","1992","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/ahpi",
"ALQA","Alliqua BioMedical, Inc.","2.2704","11363831.0544","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/alqa",
"ALNY","Alnylam Pharmaceuticals, Inc.","100.76","10093269155.64","n/a","2004","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alny",
"APT","Alpha Pro Tech, Ltd.","3.3","47159465.1","n/a","n/a","Health Care","Industrial Specialties","https://www.nasdaq.com/symbol/apt",
"ATEC","Alphatec Holdings, Inc.","3.55","90422760","n/a","2006","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/atec",
"ALPN","Alpine Immune Sciences, Inc.","7.87","108968681.08","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alpn",
"ALT","Altimmune, Inc.","0.86","19153136.54","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/alt",
"AMAG","AMAG Pharmaceuticals, Inc.","21.1","719276486.3","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/amag",
"AMRN","Amarin Corporation plc","3.03","815262392.88","269063496","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/amrn",
"AMDA","Amedica Corporation","1.46","6244192.24","n/a","2014","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/amda",
"AMED","Amedisys Inc","65.08","2211728896.68","n/a","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/amed",
"ARA","American Renal Associates Holdings, Inc","16.93","549866625.76","n/a","2016","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/ara",
"AMS","American Shared Hospital Services","2.45","13989500","n/a","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/ams",
"ABC","AmerisourceBergen Corporation (Holding Co)","86.82","19071670480.62","n/a","n/a","Health Care","Other Pharmaceuticals","https://www.nasdaq.com/symbol/abc",
"AMGN","Amgen Inc.","171.48","114595023453.72","n/a","1983","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/amgn",
"FOLD","Amicus Therapeutics, Inc.","14.37","2685629691.03","n/a","2007","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/fold",
"AMPH","Amphastar Pharmaceuticals, Inc.","18.96","878807281.2","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/amph",
"AMPE","Ampio Pharmaceuticals, Inc.","2.86","242667905.48","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ampe",
"APHB","AmpliPhi Biosciences Corporation","1.2","19757356.8","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/aphb",
"ANAB","AnaptysBio, Inc.","88.2","2100034414.8","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/anab",
"AVXL","Anavex Life Sciences Corp.","2.15","95833644.2","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/avxl",
"ANGO","AngioDynamics, Inc.","19.78","727993128.68","n/a","2004","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/ango",
"ANIP","ANI Pharmaceuticals, Inc.","59.52","698683614.72","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/anip",
"ANIK","Anika Therapeutics Inc.","46.1","677390080.8","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/anik",
"ATRS","Antares Pharma, Inc.","2.33","365318337.38","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/atrs",
"ANTM","Anthem, Inc.","222.02","56804049232.92","n/a","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/antm",
"ANTX","Anthem, Inc.","53.5","14176762235","n/a","2015","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/antx",
"ANTH","Anthera Pharmaceuticals, Inc.","0.3499","8186784.2003","n/a","2010","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/anth",
"APLS","Apellis Pharmaceuticals, Inc.","26.73","1346463928.26","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/apls",
"APEN","Apollo Endosurgery, Inc.","5.9","102280199.3","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/apen",
"AGTC","Applied Genetic Technologies Corporation","5.05","91429750.05","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/agtc",
"APRI","Apricus Biosciences, Inc.","0.42","9845253.6","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/apri",
"APVO","Aptevo Therapeutics Inc.","3.78","79805646.9","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/apvo",
"APTO","Aptose Biosciences, Inc.","3.29","96403754.37","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/apto",
"AQXP","Aquinox Pharmaceuticals, Inc.","12.95","304206624.05","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aqxp",
"ARDM","Aradigm Corporation","1.42","21541684","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/ardm",
"ARLZ","Aralez Pharmaceuticals Inc.","1.47","98449930.74","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/arlz",
"PETX","Aratana Therapeutics, Inc.","5.05","231564735.15","n/a","2013","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/petx",
"ABUS","Arbutus Biopharma Corporation","5.2","286364192.4","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/abus",
"ABIO","ARCA biopharma, Inc.","0.57","7931162.4","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/abio",
"RCUS","Arcus Biosciences, Inc.","15.27","649745707.44","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/rcus",
"ARDX","Ardelyx, Inc.","5.25","249918732","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ardx",
"ARNA","Arena Pharmaceuticals, Inc.","35.68","1754627617.44","n/a","2000","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/arna",
"ARGX","argenx SE","84.76","1278843792.72","15087822","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/argx",
"ARGS","Argos Therapeutics, Inc.","1.05","8305253.25","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/args",
"ARMO","ARMO BioSciences, Inc.","28.86","877491445.74","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/armo",
"ARQL","ArQule, Inc.","2.79","243037463.58","n/a","1996","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/arql",
"ARRY","Array BioPharma Inc.","15.16","3147771947.52","n/a","2000","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/arry",
"ARWR","Arrowhead Pharmaceuticals, Inc.","7.22","626606226.52","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/arwr",
"ASNS","Arsanis, Inc.","20.25","289461255.75","n/a","2017","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/asns",
"ASND","Ascendis Pharma A/S","62.13","2027773901.61","32637597","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/asnd",
"ASMB","Assembly Biosciences, Inc.","44.83","907866316.96","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/asmb",
"AST","Asterias Biotherapeutics, Inc.","1.4","75881626.8","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/ast",
"AZN","Astrazeneca PLC","36.32","92005071958.08","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/azn",
"ATRA","Atara Biotherapeutics, Inc.","40.6","1776428883.6","n/a","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/atra",
"ATNX","Athenex, Inc.","17.08","1084454752.36","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/atnx",
"ATHX","Athersys, Inc.","1.96","270147448.76","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/athx",
"ATOS","Atossa Genetics Inc.","0.4141","13177797.0481","n/a","2012","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/atos",
"ATRC","AtriCure, Inc.","21.01","736961046.8","n/a","2005","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/atrc",
"ATRI","Atrion Corporation","607.2","1124438462.4","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/atri",
"LIFE","aTyr Pharma, Inc.","2.75","81943573.25","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/life",
"BOLD","Audentes Therapeutics, Inc.","37.88","1389219718.76","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/bold",
"AUPH","Aurinia Pharmaceuticals Inc","5.44","457241563.52","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/auph",
"EARS","Auris Medical Holding AG","1.27","7769082.76","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/ears",
"AVDL","Avadel Pharmaceuticals plc","7.27","299585562.36","41208468","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/avdl",
"ATXI","Avenue Therapeutics, Inc.","4.79","49227227.57","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/atxi",
"AVEO","AVEO Pharmaceuticals, Inc.","2.78","330451569.38","n/a","2010","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aveo",
"AVXS","AveXis, Inc.","211.14","7773383658.42","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/avxs",
"CDMO","Avid Bioservices, Inc.","3.38","187766547.54","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cdmo",
"CDMOP","Avid Bioservices, Inc.","24.925","17447500","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cdmop",
"AVGR","Avinger, Inc.","1.25","5480280","n/a","2015","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/avgr",
"AHPA","Avista Healthcare Public Acquisition Corp.","9.9","383625000","n/a","2016","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/ahpa",
"AHPAU","Avista Healthcare Public Acquisition Corp.","10.33","0","n/a","2016","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/ahpau",
"AHPAW","Avista Healthcare Public Acquisition Corp.","0.3","0","n/a","2016","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/ahpaw",
"AXGN","AxoGen, Inc.","37.95","1311561221.85","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/axgn",
"AXON          ","Axovant Sciences Ltd.","1.19","128267808.06","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/axon",
"AXSM","Axsome Therapeutics, Inc.","2.5","63732480","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/axsm",
"AYTU","Aytu BioScience, Inc.","0.5175","14036137.4925","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aytu",
"AZRX","AzurRx BioPharma, Inc.","3.47","43626210.65","n/a","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/azrx",
"BAX","Baxter International Inc.","65.72","35344682480.56","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bax",
"BDX","Becton, Dickinson and Company","225.37","60003065914.64","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bdx",
"BDXA","Becton, Dickinson and Company","59.1","0","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bdxa",
"BGNE","BeiGene, Ltd.","168.22","4726681390.86","28098213","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bgne",
"BLPH","Bellerophon Therapeutics, Inc.","2.1","120475246.5","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/blph",
"BLCM","Bellicum Pharmaceuticals, Inc.","8.98","301475518.32","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/blcm",
"BNTC","Benitec Biopharma Limited","3.26","5310302.02","1628927","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bntc",
"BNTCW","Benitec Biopharma Limited","0.3999","0","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bntcw",
"BYSI","BeyondSpring, Inc.","27.05","607426739.1","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bysi",
"BASI","Bioanalytical Systems, Inc.","1.57","12945152.4","n/a","1997","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://www.nasdaq.com/symbol/basi",
"ORPN","Bioblast Pharma Ltd.","2.04","6818481.72","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/orpn",
"BIOC","Biocept, Inc.","0.2507","17057214.0943","n/a","2014","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/bioc",
"BCRX","BioCryst Pharmaceuticals, Inc.","5.01","494278914.66","n/a","1994","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/bcrx",
"BDSI","BioDelivery Sciences International, Inc.","2.2","128589164","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bdsi",
"BFRA","Biofrontera AG","14.3266","17330572.8348","1209678","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bfra",
"BIIB","Biogen Inc.","265.39","56146621237.54","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/biib",
"BHVN","Biohaven Pharmaceutical Holding Company Ltd.","26.62","1027718792.54","n/a","2017","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bhvn",
"BIOL","Biolase, Inc.","0.31","31737873.78","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/biol",
"BLFS","BioLife Solutions, Inc.","7.23","102271335.99","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://www.nasdaq.com/symbol/blfs",
"BLRX","BioLineRx Ltd.","0.86","68914853","80133550","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/blrx",
"BMRN","BioMarin Pharmaceutical Inc.","83.59","14717880296.99","n/a","1999","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bmrn",
"BMRA","Biomerica, Inc.","4","34164192","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bmra",
"BVXV","BiondVax Pharmaceuticals Ltd.","6.2999","19516561.0084","3097916","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/bvxv",
"BVXVW","BiondVax Pharmaceuticals Ltd.","1.4","0","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/bvxvw",
"BPTH","Bio-Path Holdings, Inc.","1.74","19732915.44","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bpth",
"BPMX","BioPharmX Corporation","0.215","40850000","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bpmx",
"BIOS","BioScrip, Inc.","2.56","326905134.08","n/a","n/a","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/bios",
"BSTC","BioSpecifics Technologies Corp","44.09","317414182.97","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bstc",
"BSPM","Biostar Pharmaceuticals, Inc.","3.04","8017051.52","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bspm",
"TECH","Bio-Techne Corp","148.95","5581753938.45","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/tech",
"BEAT","BioTelemetry, Inc.","33.8","1106145729","n/a","2008","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/beat",
"BTX","BioTime, Inc.","2.49","315904188.48","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/btx",
"BTAI","BioXcel Therapeutics, Inc.","9.23","144408380.35","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/btai",
"BLUE","bluebird bio, Inc.","173.05","8649647097.7","n/a","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/blue",
"BPMC","Blueprint Medicines Corporation","98.98","4325824988.38","n/a","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bpmc",
"BSX","Boston Scientific Corporation","28.31","39053509055.38","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bsx",
"BVX","Bovie Medical Corporation","3.18","105007320.6","n/a","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/bvx",
"BCLI","Brainstorm Cell Therapeutics Inc.","3.33","63503233.2","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/bcli",
"BMY","Bristol-Myers Squibb Company","58.65","95894176016.1","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/bmy",
"BKD","Brookdale Senior Living Inc.","6.63","1236978466.23","n/a","2005","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/bkd",
"CLBS","Caladrius Biosciences, Inc.","4.99","47667738.47","n/a","n/a","Health Care","Hospital/Nursing Management","https://www.nasdaq.com/symbol/clbs",
"CALA","Calithera Biosciences, Inc.","6.15","220444818.9","n/a","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/cala",
